OpenTime,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,CloseTime,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-ignore,XMR-USD_Open,XMR-USD_High,XMR-USD_Low,XMR-USD_Close,XMR-USD_Volume,XMR-QuoteAssetVolume,XMR-NumberOfTrades,XMR-TBBAV,XMR-TBQAV,XMR-ignore,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
2021-02-06 18:00:00,1704.41,1714.0,1691.57,1707.15,38108.68425,2021-02-06 18:59:59.999,64880359.033908,38194.0,18747.93744,31932168.0220659,0.0,154.9,155.8,153.3,153.77,6412.27389,992282.0633858,2704.0,1889.11738,292487.172215,0.0,40197.01,40444.44,40052.39,40276.41,3152.891872,126882405.86077563,99367.0,1621.1508,65251328.98528318,0.0
2021-02-06 19:00:00,1706.88,1719.99,1695.0,1707.67,41233.69503,2021-02-06 19:59:59.999,70377165.4124368,37366.0,21350.41911,36456274.7368671,0.0,153.79,154.39,153.5,154.08,2327.5109,358444.0681093,1107.0,1020.55199,157184.0925396,0.0,40276.41,40420.0,39940.44,40179.42,3188.911421,128046935.90480728,66350.0,1673.804,67202217.40755716,0.0
2021-02-06 20:00:00,1707.89,1709.85,1683.1,1693.71,42895.14207,2021-02-06 20:59:59.999,72644734.3498447,39971.0,23435.37973,39685347.2286286,0.0,154.09,154.1,152.57,153.38,3186.44758,488261.9434158,2005.0,1478.88927,226716.3269972,0.0,40179.42,40179.42,39572.74,40087.4,4169.923397,166198712.66538587,85476.0,2118.900359,84468998.23157547,0.0
2021-02-06 21:00:00,1693.71,1714.99,1691.85,1708.44,29966.0023,2021-02-06 21:59:59.999,51083502.9617896,38945.0,17139.32949,29219223.4194184,0.0,153.37,154.28,153.32,154.01,2108.56673,324173.9024956,1019.0,1253.53898,192769.0720633,0.0,40087.4,40250.0,40026.98,40028.19,2506.702067,100621883.58426316,78962.0,1135.88883,45596660.88473547,0.0
2021-02-06 22:00:00,1708.4,1718.68,1695.17,1701.63,20675.60573,2021-02-06 22:59:59.999,35288912.795068,28183.0,10080.41566,17210139.7776767,0.0,154.05,154.85,153.23,153.26,1805.73276,278492.8894829,984.0,786.87588,121438.9542009,0.0,40028.91,40469.19,39869.0,39992.77,2057.032105,82644937.35575856,64952.0,1038.37131,41738352.71705292,0.0
2021-02-06 23:00:00,1701.49,1703.49,1671.33,1676.35,41752.2262,2021-02-06 23:59:59.999,70318073.3254553,40273.0,19842.72454,33425914.8540082,0.0,153.27,153.36,152.0,152.06,4249.12124,647404.0163792,1939.0,1267.68805,193293.172642,0.0,39992.77,40083.86,39035.33,39186.94,5598.425794,220517479.59955308,105797.0,2343.44747,92285914.18750626,0.0
2021-02-07 00:00:00,1676.35,1693.0,1671.0,1682.99,32753.54067,2021-02-07 00:59:59.999,55105597.8337546,32028.0,15661.80072,26346705.9296866,0.0,152.11,153.64,151.48,153.1,5661.82434,862969.9965687,2292.0,1669.57982,254726.6879853,0.0,39181.01,39611.04,38701.0,39564.17,4552.184099,178542407.33143696,93465.0,1976.998042,77615459.49756958,0.0
2021-02-07 01:00:00,1683.0,1685.43,1631.1,1642.16,70281.00206,2021-02-07 01:59:59.999,116439411.8882388,63785.0,26122.90429,43261284.6273443,0.0,153.1,153.14,149.55,150.24,6435.53017,971225.0276081,2739.0,2230.19548,336573.0746195,0.0,39564.16,39588.9,38500.0,38627.36,4822.672218,188375499.8025473,101064.0,2112.284312,82610946.92491478,0.0
2021-02-07 02:00:00,1642.19,1647.8,1609.03,1628.16,79024.17561,2021-02-07 02:59:59.999,128511130.0727508,75783.0,39428.31247,64142463.8908298,0.0,150.21,150.65,148.44,149.56,3608.10425,539032.6490556,1975.0,1812.48586,270871.7418948,0.0,38627.36,38820.0,38344.0,38747.31,4332.430976,167276556.58820522,98932.0,2003.813497,77383388.6030632,0.0
2021-02-07 03:00:00,1628.2,1633.48,1614.88,1626.53,34402.8475,2021-02-07 03:59:59.999,55890908.1261716,60934.0,17566.5012,28542413.5227831,0.0,149.64,150.46,149.06,150.46,1816.49906,272050.9137913,893.0,938.90613,140642.6306185,0.0,38747.31,38926.58,38554.63,38841.46,2453.33738,95079047.20114498,84838.0,1205.414469,46718949.65173031,0.0
2021-02-07 04:00:00,1626.41,1632.41,1585.44,1608.38,63792.88961,2021-02-07 04:59:59.999,102666249.8183021,70187.0,27955.1745,45026178.584962,0.0,150.45,151.0,148.03,148.87,2986.79382,446254.6894871,1772.0,1553.25682,232189.8981716,0.0,38839.52,38839.52,37923.0,38312.99,4918.021119,188621927.55185315,121762.0,2224.931755,85416326.01581226,0.0
2021-02-07 05:00:00,1608.02,1620.99,1600.73,1615.22,37305.01,2021-02-07 05:59:59.999,60159069.4391062,35784.0,18394.46098,29666409.311929,0.0,148.84,151.98,148.69,151.55,2893.57366,436103.5745198,1589.0,1662.62932,250579.9028932,0.0,38312.99,38692.04,38175.02,38511.0,2441.370485,93822676.60161684,60173.0,1244.280114,47824960.17905836,0.0
2021-02-07 06:00:00,1615.22,1619.75,1606.59,1611.51,24726.19164,2021-02-07 06:59:59.999,39921110.3087952,25528.0,12343.55778,19929717.8482842,0.0,151.48,152.76,151.0,152.12,4258.46891,647045.3496433,1687.0,2090.28654,317859.7165441,0.0,38511.01,38700.0,38282.44,38531.35,2092.40306,80635761.10435173,50410.0,1035.788101,39915086.52709731,0.0
2021-02-07 07:00:00,1611.51,1639.67,1606.75,1632.0,42900.40224,2021-02-07 07:59:59.999,69878596.7826872,36768.0,24615.2476,40090581.6517904,0.0,152.19,153.84,151.77,153.65,5598.73556,854979.654319,2533.0,2995.53727,457425.3160483,0.0,38531.35,39094.36,38410.63,39030.0,3441.570324,133713437.10999376,72600.0,1648.171982,64043236.24602802,0.0
2021-02-07 08:00:00,1632.01,1647.38,1628.6,1640.85,40865.67771,2021-02-07 08:59:59.999,67004792.1607908,37815.0,20744.32347,34011788.7695545,0.0,153.62,154.74,153.15,154.31,3977.28345,612505.7380324,1762.0,1916.22514,295325.8044581,0.0,39030.0,39529.0,39021.22,39496.96,3816.580706,150114213.35314617,78481.0,2057.54242,80939443.8523372,0.0
2021-02-07 09:00:00,1640.85,1643.68,1630.8,1636.26,31126.11035,2021-02-07 09:59:59.999,50968451.0240754,27724.0,15666.66697,25652634.7018777,0.0,154.25,155.11,153.99,154.54,2528.70553,390863.0458246,1392.0,1233.15956,190705.4369896,0.0,39496.96,39700.0,39304.18,39513.92,2546.251687,100566318.01428217,60075.0,1279.978577,50558052.51961604,0.0
2021-02-07 10:00:00,1636.27,1655.77,1634.08,1637.45,33963.62451,2021-02-07 10:59:59.999,55895832.5112368,34337.0,16651.16202,27408246.2114618,0.0,154.54,156.08,154.28,154.58,5721.51203,888183.3958809,2481.0,2668.37061,414402.0653888,0.0,39513.92,39658.04,39124.39,39331.42,3239.676941,127508580.30409017,72901.0,1911.259127,75210340.15890308,0.0
2021-02-07 11:00:00,1637.45,1638.16,1613.48,1624.91,38820.15544,2021-02-07 11:59:59.999,63064633.3031582,37329.0,18629.85084,30272724.0775305,0.0,154.71,154.71,152.37,152.88,4075.38332,625203.9155774,1765.0,1205.62968,184895.5115414,0.0,39331.43,39358.0,38762.16,39046.6,3207.014305,125201209.0961705,80558.0,1672.266085,65284270.30592733,0.0
2021-02-07 12:00:00,1624.89,1629.39,1600.0,1616.44,47042.97114,2021-02-07 12:59:59.999,75896631.7012652,43540.0,24244.92639,39119935.3009121,0.0,152.88,154.12,152.0,153.26,3112.40027,476425.695174,1593.0,1318.15434,201904.9430148,0.0,39044.37,39272.69,38530.25,38820.87,3546.260633,137643917.6460915,84468.0,1788.327814,69429076.28582463,0.0
2021-02-07 13:00:00,1616.44,1627.98,1579.12,1585.5,76016.77227,2021-02-07 13:59:59.999,121562286.5201718,65515.0,35443.7571,56733419.3583164,0.0,153.31,155.28,153.24,155.09,7613.59247,1175031.5040423,2871.0,4083.06443,629981.8039957,0.0,38820.87,39119.47,38381.62,38629.26,3723.038241,144194292.25096896,82493.0,1789.604397,69307989.63849768,0.0
2021-02-07 14:00:00,1585.49,1587.15,1560.6,1571.31,72337.1296,2021-02-07 14:59:59.999,114001447.2392736,76057.0,33403.77093,52647234.7009496,0.0,155.09,155.31,152.74,152.94,6278.36706,968356.9615993,2386.0,2794.54864,431181.6124362,0.0,38629.26,38700.0,38162.87,38214.98,3836.981985,147453531.70169342,89438.0,1853.706469,71253242.19345468,0.0
2021-02-07 15:00:00,1571.29,1577.15,1525.01,1538.21,111147.32628,2021-02-07 15:59:59.999,171794465.374448,125089.0,49682.16495,76771318.7639008,0.0,152.84,153.39,149.45,150.51,8161.53564,1229585.4378903,3290.0,2996.21909,452337.7379179,0.0,38215.01,38395.26,37580.0,37921.11,6376.158066,242026048.33180535,139577.0,2773.448179,105268386.92469764,0.0
2021-02-07 16:00:00,1538.19,1556.78,1490.46,1554.54,145410.35073,2021-02-07 16:59:59.999,221690257.6111779,119621.0,67102.2272,102395145.3299053,0.0,150.5,150.5,148.0,149.93,8608.7187,1283979.1844657,4578.0,4297.3567,640727.3787064,0.0,37921.12,38244.5,37351.0,38185.72,6459.783562,244040363.2650266,133648.0,3115.320241,117743789.16913083,0.0
2021-02-07 17:00:00,1554.39,1575.73,1546.0,1555.14,66498.05473,2021-02-07 17:59:59.999,103853986.2848825,61567.0,33683.48659,52620344.4241015,0.0,149.86,150.2,148.0,148.38,5704.39983,851293.9488652,2039.0,2809.53781,419622.6008266,0.0,38179.78,38208.6,37685.96,37870.62,2902.656769,110346883.99433824,71482.0,1405.969957,53447579.23303858,0.0
2021-02-07 18:00:00,1555.14,1585.96,1552.65,1580.66,44482.29537,2021-02-07 18:59:59.999,69865025.7289092,44322.0,24288.68844,38158690.1026863,0.0,148.41,149.48,148.15,148.72,2965.81746,441416.2484386,1416.0,1350.31097,200976.7228276,0.0,37870.63,38342.88,37846.66,38239.1,2631.353315,100278110.80744343,68332.0,1295.442045,49365879.51053074,0.0
2021-02-07 19:00:00,1580.65,1589.99,1561.99,1565.44,36495.3515,2021-02-07 19:59:59.999,57648081.981433,36636.0,17884.08429,28260764.6314049,0.0,148.73,150.09,148.5,148.56,3641.04951,543264.6805915,1584.0,1922.6025,286987.0018184,0.0,38239.37,38444.0,37976.0,38050.0,2671.246336,102309356.48609895,65691.0,1179.369785,45180735.78622704,0.0
2021-02-07 20:00:00,1565.64,1584.43,1552.68,1581.71,37574.47378,2021-02-07 20:59:59.999,59019454.0183472,35268.0,20418.9591,32097108.8921743,0.0,148.7,149.19,147.21,148.9,2547.38055,376975.0001465,1607.0,1140.21435,168786.3895419,0.0,38050.0,38492.82,37660.97,38471.95,2745.744017,104501767.56806792,68446.0,1387.67585,52833061.93097086,0.0
2021-02-07 21:00:00,1581.73,1602.0,1574.21,1596.76,38793.48121,2021-02-07 21:59:59.999,61689842.0127336,38605.0,21395.32429,34039298.6498197,0.0,148.95,149.5,148.49,149.17,1463.56732,217965.6858037,824.0,580.687,86514.5872571,0.0,38471.96,38635.42,38355.45,38530.33,2282.274725,87851831.4673394,55575.0,1200.316394,46205951.31578641,0.0
2021-02-07 22:00:00,1596.75,1601.01,1575.94,1599.53,26539.78513,2021-02-07 22:59:59.999,42174406.1143392,34913.0,12874.04097,20473358.8807531,0.0,149.17,151.76,147.65,151.65,5241.35677,785533.898501,2732.0,3717.5038,557855.8909691,0.0,38530.37,38832.99,38285.1,38797.02,2286.315835,88111847.41554566,76519.0,1064.794768,41051399.96729534,0.0
2021-02-07 23:00:00,1599.53,1621.46,1597.89,1611.62,49435.24906,2021-02-07 23:59:59.999,79669921.1672275,44602.0,24588.30442,39616361.572433,0.0,151.65,152.16,150.14,150.31,3788.8961,572343.8851048,1524.0,1207.06136,182234.1969823,0.0,38797.02,39080.0,38715.66,38795.69,3038.352979,118305799.24735263,65429.0,1537.684579,59875355.12639038,0.0
2021-02-08 00:00:00,1611.46,1631.31,1590.48,1596.45,46794.03632,2021-02-08 00:59:59.999,75430140.8683121,44472.0,22694.48085,36608749.16497,0.0,150.3,150.77,149.04,149.31,2529.77087,379479.3285067,1376.0,1562.99938,234493.1354228,0.0,38795.69,39130.0,38650.76,38725.4,3030.91878,117791949.79313795,65167.0,1405.329978,54617947.61118808,0.0
2021-02-08 01:00:00,1596.46,1603.93,1578.02,1592.14,34888.03012,2021-02-08 01:59:59.999,55499931.1987292,35307.0,16447.90234,26159420.6222374,0.0,149.31,149.88,147.22,149.61,4306.2043,639347.0492517,2192.0,2059.3418,306363.4666566,0.0,38725.4,38909.95,38430.48,38521.72,2492.173653,96312458.87905943,56830.0,1270.629931,49106010.59596674,0.0
2021-02-08 02:00:00,1592.15,1603.54,1566.79,1571.41,39563.57543,2021-02-08 02:59:59.999,62750332.4012329,36985.0,18716.02149,29680504.9623882,0.0,149.61,149.98,148.0,148.16,1560.22567,232814.5963333,980.0,952.1523,142183.8624055,0.0,38521.72,38650.0,38149.0,38249.0,2220.463821,85280341.98126882,52010.0,1078.113866,41407195.82047728,0.0
2021-02-08 03:00:00,1571.25,1589.84,1563.89,1581.46,28388.6649,2021-02-08 03:59:59.999,44883469.9220732,27557.0,13286.88637,21005935.0190967,0.0,148.08,149.61,147.75,148.79,1995.32066,296908.1395995,887.0,764.286,113797.3246959,0.0,38249.0,38497.5,37988.89,38076.06,2798.660609,107131637.01042387,55513.0,1285.086466,49207822.4546737,0.0
2021-02-08 04:00:00,1581.26,1620.15,1577.67,1618.7,47721.87691,2021-02-08 04:59:59.999,76825395.7280347,40216.0,25051.4897,40327564.3161365,0.0,148.78,150.5,148.73,150.5,2629.72962,394018.3476471,1178.0,1800.21629,269682.9347505,0.0,38073.02,38684.21,37992.39,38584.7,2611.816272,100519036.1620777,54037.0,1250.485863,48124048.95702886,0.0
2021-02-08 05:00:00,1618.61,1625.26,1605.31,1608.11,28132.05932,2021-02-08 05:59:59.999,45416836.1847174,27725.0,12840.8093,20736630.8532844,0.0,150.5,151.64,149.76,151.49,3968.75009,598433.6080548,1601.0,1327.69408,200349.4587336,0.0,38584.92,38872.0,38440.68,38677.47,2411.128765,93241978.54774997,52341.0,1143.791463,44227267.02963788,0.0
2021-02-08 06:00:00,1608.24,1635.71,1608.22,1632.45,32316.63964,2021-02-08 06:59:59.999,52584483.1311205,33777.0,18320.28897,29813183.0381061,0.0,151.56,152.86,151.08,152.03,4525.30611,688725.9145962,1682.0,2382.23659,362530.9948355,0.0,38677.84,39233.39,38620.0,39012.69,2829.472964,110342777.2258295,63244.0,1538.228577,59996368.1107121,0.0
2021-02-08 07:00:00,1632.46,1647.73,1624.04,1639.59,31308.60366,2021-02-08 07:59:59.999,51257707.3199623,36491.0,17086.92788,27972714.7395409,0.0,152.09,153.11,151.8,152.56,1921.63373,293067.6997214,1063.0,835.18897,127361.6514179,0.0,39012.69,39391.78,38874.63,39269.95,2414.801944,94595602.60556947,61747.0,1300.892534,50966390.9828292,0.0
2021-02-08 08:00:00,1639.52,1651.0,1626.26,1632.84,37823.40423,2021-02-08 08:59:59.999,62019306.7696822,52918.0,19981.65849,32772466.811815,0.0,152.56,153.53,151.44,151.65,5361.0704,817968.8038319,2424.0,2168.49528,330997.7016121,0.0,39269.78,39349.56,39040.17,39175.38,2258.264492,88500049.48902813,62080.0,1007.98681,39500241.71163902,0.0
2021-02-08 09:00:00,1632.84,1649.67,1625.66,1628.28,29176.592,2021-02-08 09:59:59.999,47751562.2236313,53073.0,14507.41756,23744633.8878349,0.0,151.65,152.02,150.08,150.59,4174.17028,630595.2088266,1766.0,2216.99414,335472.2515817,0.0,39175.38,39364.77,38888.0,38954.27,2762.90216,108076786.29721452,75447.0,1383.595569,54126699.41096542,0.0
2021-02-08 10:00:00,1628.27,1648.0,1625.39,1647.61,28799.22854,2021-02-08 10:59:59.999,47159735.1588892,43033.0,14622.21664,23946171.4885873,0.0,150.57,152.16,150.55,152.1,2425.22297,367176.3856983,1437.0,1297.49946,196473.1337992,0.0,38954.28,39450.1,38844.75,39418.71,3105.503455,121624026.58701947,78008.0,1718.243117,67305407.0820128,0.0
2021-02-08 11:00:00,1647.97,1665.0,1647.82,1660.48,47289.39767,2021-02-08 11:59:59.999,78402553.938172,61757.0,23088.32397,38278415.4999305,0.0,152.11,153.97,151.59,153.8,5621.92031,858690.6506913,2554.0,2779.61729,425412.6612824,0.0,39418.71,39498.99,39301.01,39423.08,2769.795076,109144775.45251031,97377.0,1484.98658,58517565.03905303,0.0
2021-02-08 12:00:00,1660.63,1711.75,1642.17,1711.04,103704.7138,2021-02-08 12:59:59.999,174133321.3938982,89911.0,56366.04963,94754859.1985227,0.0,153.81,160.0,152.18,159.13,14563.26683,2279293.3269078,8140.0,9957.2395,1561881.5318066,0.0,39423.08,43231.1,39094.01,42984.07,13971.32848,572303859.0916972,281022.0,8934.79634,365535713.9539513,0.0
2021-02-08 13:00:00,1711.04,1725.0,1675.24,1682.49,127968.69208,2021-02-08 13:59:59.999,217533833.0322853,134005.0,67715.50541,115151984.8940459,0.0,159.13,159.89,157.17,157.76,8294.08221,1314097.9445474,5023.0,4728.3738,749571.5552337,0.0,42984.07,44918.0,41906.7,42897.12,21921.236457,951254145.4221891,457654.0,11816.019843,513017816.1113206,0.0
2021-02-08 14:00:00,1682.49,1722.0,1681.65,1709.41,79632.46389,2021-02-08 14:59:59.999,135762565.7340022,68192.0,41431.99384,70640507.4775684,0.0,157.63,158.79,154.73,157.76,10911.2146,1708471.8351672,4670.0,5008.1755,785239.4960304,0.0,42907.14,44057.94,42767.63,43558.73,11977.058639,521038272.718149,217634.0,6496.489404,282657161.46136653,0.0
2021-02-08 15:00:00,1709.42,1757.0,1705.84,1734.79,121726.30858,2021-02-08 15:59:59.999,210819701.9728005,107526.0,64068.68455,110983294.4100711,0.0,157.76,158.0,156.47,157.24,3884.83057,611053.9069359,2115.0,1420.95431,223567.390225,0.0,43560.93,44164.74,43345.27,43716.32,9038.406956,394966646.10916704,195838.0,4745.244688,207432113.54493147,0.0
2021-02-08 16:00:00,1734.86,1775.57,1711.0,1712.58,119697.59356,2021-02-08 16:59:59.999,208644673.0868556,133627.0,58611.16564,102230768.4811114,0.0,157.45,159.05,155.91,156.33,4698.47064,739691.9994842,2767.0,1914.14025,301747.7908142,0.0,43703.23,44280.0,43051.0,43170.24,8148.287282,356060320.0801221,203787.0,3716.893903,162371709.27085316,0.0
2021-02-08 17:00:00,1712.58,1725.68,1698.74,1707.0,54210.55136,2021-02-08 17:59:59.999,92792249.5883651,61309.0,25129.75218,43027377.6190978,0.0,156.47,157.59,155.44,156.11,4432.38331,693696.2693778,2134.0,2046.38851,320477.4927714,0.0,43184.74,43418.39,42521.62,43079.07,5094.633972,218820296.7277613,162393.0,2484.822385,106741803.24217564,0.0
2021-02-08 18:00:00,1707.0,1715.23,1679.65,1696.0,55160.16898,2021-02-08 18:59:59.999,93901788.0805587,50997.0,24373.61273,41507067.7077388,0.0,156.13,156.54,153.84,154.59,5936.05282,921030.4076753,2636.0,1766.88782,274292.4057001,0.0,43079.08,43397.02,42554.71,42673.49,3721.178214,159805467.36965492,121696.0,1779.318826,76420277.18409947,0.0
2021-02-08 19:00:00,1695.99,1707.61,1687.78,1695.96,43213.36231,2021-02-08 19:59:59.999,73434629.4769223,39023.0,21813.75138,37071124.2529512,0.0,154.58,156.79,154.56,156.22,5438.09392,846362.360271,2365.0,3029.43701,471585.753645,0.0,42673.49,43140.29,42644.49,43051.95,2979.571817,127868659.74062607,102328.0,1388.607008,59603412.90703731,0.0
2021-02-08 20:00:00,1695.91,1735.46,1691.32,1719.97,44196.29132,2021-02-08 20:59:59.999,75717891.0127657,45069.0,23182.41718,39731911.0444024,0.0,156.34,158.42,155.41,157.96,5892.12896,924475.110653,2796.0,3171.51281,498175.774238,0.0,43049.98,44350.0,42905.29,44151.07,6270.111094,273096814.282666,135972.0,2952.188841,128686340.4141291,0.0
2021-02-08 21:00:00,1719.81,1722.18,1696.24,1698.2,41998.72182,2021-02-08 21:59:59.999,71918417.7882546,40575.0,19012.37547,32565402.1720472,0.0,158.12,160.61,157.85,160.34,8665.25227,1381575.450021,3559.0,5592.8642,891928.6997806,0.0,44151.08,44799.58,43898.01,44632.41,6150.110807,272426547.5806797,184914.0,3065.722197,135879874.50597367,0.0
2021-02-08 22:00:00,1698.03,1720.21,1697.01,1714.58,28225.80896,2021-02-08 22:59:59.999,48260202.9217784,34893.0,13008.03521,22245487.5755719,0.0,160.23,161.37,159.04,161.15,6272.02288,1005431.8914857,3140.0,3347.74007,537074.6618539,0.0,44632.41,45034.48,44255.31,44682.76,5824.203664,260330653.55861259,159797.0,3019.84577,135105545.36924607,0.0
2021-02-08 23:00:00,1714.52,1752.81,1706.23,1750.15,87840.30996,2021-02-08 23:59:59.999,152526197.0869342,74350.0,46256.52834,80332209.3103731,0.0,161.14,163.84,161.09,163.21,11055.8959,1794915.7748256,4773.0,7021.00731,1139832.2799464,0.0,44682.76,46794.45,44595.97,46374.87,11795.507541,541003873.923485,234125.0,6078.571609,278759106.6698674,0.0
2021-02-09 00:00:00,1749.68,1766.0,1731.68,1753.07,66984.5013,2021-02-09 00:59:59.999,117328607.5454719,64996.0,35005.8177,61333097.0794077,0.0,163.09,167.31,161.25,166.76,20117.0436,3297889.0203656,8158.0,13708.08174,2250043.8361426,0.0,46374.86,47498.0,46233.95,46768.22,10775.231095,505274026.19963944,213817.0,5529.290435,259330365.73344782,0.0
2021-02-09 01:00:00,1753.0,1753.01,1726.76,1733.33,40690.20541,2021-02-09 01:59:59.999,70674883.762469,39626.0,19753.36364,34311422.9548707,0.0,166.72,167.1,161.64,162.42,6398.21892,1049152.444296,3087.0,2330.22284,382056.6215232,0.0,46768.22,46770.61,45816.98,46158.97,7858.7016,363311935.08453494,173087.0,3972.340522,183578877.3385987,0.0
2021-02-09 02:00:00,1733.3,1733.44,1708.49,1724.27,37375.23067,2021-02-09 02:59:59.999,64419950.2235579,37540.0,16742.17376,28864216.8417239,0.0,162.49,163.46,161.61,161.82,3192.17084,518768.9618496,1288.0,1577.71529,256335.362576,0.0,46158.97,46348.96,45567.0,45707.38,4175.586152,192023821.51698208,126347.0,2033.828092,93527518.41809928,0.0
2021-02-09 03:00:00,1724.33,1737.81,1711.5,1735.04,32390.63967,2021-02-09 03:59:59.999,55983634.6944557,33128.0,16176.81691,27965240.3387854,0.0,161.81,163.76,161.64,163.1,4230.00159,689797.7402876,1348.0,1854.62475,302407.6580287,0.0,45707.39,46750.0,45500.0,46599.51,4064.729259,187934698.90951717,115209.0,2024.16391,93590329.67704448,0.0
2021-02-09 04:00:00,1735.2,1749.47,1727.54,1737.49,41878.39488,2021-02-09 04:59:59.999,72797863.196967,40358.0,20884.13209,36312051.8579694,0.0,163.15,164.46,162.28,164.12,4511.58007,737571.2589463,1475.0,2189.77383,357900.786341,0.0,46599.51,46888.0,46198.76,46837.57,3699.743395,171897463.38680133,95864.0,1987.670555,92367874.9574252,0.0
2021-02-09 05:00:00,1737.4,1748.68,1729.62,1742.63,30581.26417,2021-02-09 05:59:59.999,53233168.209515,33023.0,14948.94321,26027994.3914587,0.0,164.15,164.93,163.33,164.29,3937.50875,646697.8083635,1382.0,2267.58926,372498.9309339,0.0,46837.57,47219.13,46455.7,46850.12,4005.597493,187582327.82090887,101403.0,2011.657502,94230595.17602202,0.0
2021-02-09 06:00:00,1742.48,1768.6,1731.07,1768.6,52655.61963,2021-02-09 06:59:59.999,92039021.4517182,53327.0,28375.50501,49622595.4477734,0.0,164.22,165.22,163.8,164.81,3769.59469,620292.4994724,1508.0,1683.84031,277229.3097241,0.0,46852.68,48140.9,46563.31,48111.18,6952.355795,329510651.0654987,144340.0,4079.494017,193431658.64145622,0.0
2021-02-09 07:00:00,1768.62,1770.0,1741.07,1750.82,58578.82352,2021-02-09 07:59:59.999,102699723.7232085,48260.0,28523.62644,50015084.5750098,0.0,164.72,165.05,163.8,163.85,2826.2145,464259.1104883,1217.0,836.44883,137654.3230681,0.0,48111.46,48142.19,47370.75,47505.4,5503.636222,262512962.43176997,134510.0,2643.679075,126098785.09148344,0.0
2021-02-09 08:00:00,1750.5,1812.11,1750.49,1803.0,133279.11671,2021-02-09 08:59:59.999,239097302.4013707,119458.0,75003.8288,134520625.1378667,0.0,163.93,165.89,163.8,165.08,4533.47616,747157.3930607,2417.0,1706.65558,281414.7041579,0.0,47505.39,47928.23,46624.84,47109.51,6591.013418,310754894.97243357,168396.0,3284.952613,154951405.93493238,0.0
2021-02-09 09:00:00,1803.0,1821.88,1756.92,1774.03,79570.8566,2021-02-09 09:59:59.999,142625046.5641004,75944.0,38846.70002,69692460.2770104,0.0,165.1,165.22,161.83,163.46,4753.22648,778252.4660543,2463.0,2092.45729,342746.4934797,0.0,47106.59,47160.0,46000.0,46401.3,4989.134602,232243943.7086271,120413.0,2251.053625,104878165.37866938,0.0
2021-02-09 10:00:00,1774.09,1778.46,1725.01,1734.45,70822.33061,2021-02-09 10:59:59.999,124219738.9383459,66734.0,31584.53006,55441229.8898619,0.0,163.33,163.34,159.44,159.68,10029.6656,1618707.3487617,3223.0,4546.4988,733210.1897099,0.0,46401.3,46588.0,45560.97,45641.77,4844.886059,223420555.94472194,121039.0,2326.911176,107370395.82193574,0.0
2021-02-09 11:00:00,1734.1,1759.88,1732.17,1753.4,48823.49894,2021-02-09 11:59:59.999,85357474.0971953,45813.0,25364.40022,44349757.2193764,0.0,159.75,162.14,159.66,162.02,6121.19737,984977.9923542,1942.0,3965.72347,637283.6302649,0.0,45641.77,46683.18,45601.01,46380.92,3819.428013,176260337.92535216,138954.0,2058.153988,94979754.14789256,0.0
2021-02-09 12:00:00,1753.4,1769.23,1722.25,1730.53,56330.15131,2021-02-09 12:59:59.999,98412626.6008202,55694.0,26308.75279,45992498.0355031,0.0,161.97,163.0,159.23,159.8,5475.03577,883900.2707271,2288.0,2643.61115,427417.8700969,0.0,46390.95,46806.41,45128.7,45300.17,5558.60425,255693991.46305084,149422.0,2336.069128,107407930.62631562,0.0
2021-02-09 13:00:00,1730.54,1743.59,1712.19,1740.28,52466.79297,2021-02-09 13:59:59.999,90783612.7589243,53969.0,23617.46355,40887106.8630313,0.0,159.91,160.85,158.5,160.85,6678.92955,1068972.002581,2016.0,4444.15869,711715.41422,0.0,45300.17,46425.0,44961.09,46285.14,6234.471103,284785343.20588034,160509.0,2955.168428,135015662.92702425,0.0
2021-02-09 14:00:00,1740.2,1758.0,1732.56,1756.53,37050.04702,2021-02-09 14:59:59.999,64550428.742686,38743.0,18296.24756,31884546.8345008,0.0,160.84,162.22,160.08,161.81,6553.81789,1055076.2269067,2023.0,4859.29498,782201.1020472,0.0,46282.88,46700.0,46051.42,46624.44,3978.747526,184275768.33181202,138195.0,1954.22864,90517689.74133678,0.0
2021-02-09 15:00:00,1756.58,1757.76,1741.87,1749.0,43468.48307,2021-02-09 15:59:59.999,76056055.3037706,38866.0,23430.92769,40998893.8412624,0.0,161.78,163.88,161.04,163.07,4035.8415,656226.5089558,2289.0,2413.90528,392520.0444749,0.0,46624.33,47083.84,46300.0,46773.63,5240.749035,245141766.85935935,128932.0,2615.788014,122361687.6094677,0.0
2021-02-09 16:00:00,1749.01,1762.0,1720.38,1731.73,63383.17396,2021-02-09 16:59:59.999,110305431.0829822,65328.0,32873.44294,57230491.406371,0.0,163.05,167.49,162.86,165.87,7366.57042,1214839.2398776,4551.0,4177.40664,689086.4794221,0.0,46773.63,47110.72,46011.0,46470.85,4941.370825,230199072.6044007,151285.0,2534.089896,118083599.93105195,0.0
